depth,seed_id,comparison_type,history_a,replicate_a,history_b,replicate_b,distance
512,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.162615
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,4.217472
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,4.08117
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,4.141733
512,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.124433
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,4.29512
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,4.158384
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,4.218917
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,4.1945
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,4.05743
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,4.117939
512,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.202084
512,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.181173
512,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.061379
512,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.11566
512,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.043023
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,3.963583
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,4.130298
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,4.136399
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.019837
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.032662
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.17353
512,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.123641
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,3.922039
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,4.088675
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,4.09418
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.006519
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.020545
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.16073
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,3.924572
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,4.091301
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,4.097502
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.977523
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.990268
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.13118
512,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.167946
512,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.245892
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,3.848914
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,3.939459
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,4.031834
512,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.168585
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,4.014931
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,4.10573
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,4.197933
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,4.062091
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,4.151376
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,4.244614
512,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.29011
512,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.204358
512,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.226714
512,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.147964
512,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.011499
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,4.27905
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,4.078256
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,4.127151
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.923285
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.088862
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.066518
512,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.159192
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,4.408926
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,4.20876
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,4.256907
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.033002
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.199279
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.175833
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,4.268105
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,4.067278
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,4.116213
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.913562
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.079092
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.056821
512,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.367889
512,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.163538
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,4.075089
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,4.175332
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,4.245028
512,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.344478
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,3.951269
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,4.054436
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,4.12038
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,3.91332
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,4.013363
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,4.083317
512,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.263306
512,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.183911
512,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.345433
512,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.10187
512,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.115611
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,4.115318
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,4.145998
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,4.131567
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,4.354199
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,4.196174
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,4.125764
512,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.020403
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,4.020173
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,4.050892
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,4.036586
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,4.253012
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,4.094954
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,4.024553
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,4.002521
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,4.033228
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,4.018886
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,4.238642
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,4.080627
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,4.010215
512,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.043626
512,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.132317
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,4.231558
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,4.099025
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,4.025661
512,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.103142
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,4.269278
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,4.13666
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,4.063297
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,4.281605
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,4.148595
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,4.075242
512,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.184417
512,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.238689
512,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.073406
