depth,seed_id,comparison_type,history_a,replicate_a,history_b,replicate_b,distance
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00072425
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00073789
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00077292
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00072425
512,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00073789
512,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00011218
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00067690
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00062823
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00064187
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00067690
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00062823
512,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00064187
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00078908
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00074041
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00075405
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00078908
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00074041
512,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00075405
512,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00004867
512,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00003503
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00004867
512,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00003503
512,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00001364
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00004867
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
512,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00001364
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00003503
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00001364
512,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
512,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00004867
512,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00003503
512,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00001364
512,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00020246
512,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00004283
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00080268
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00080595
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00078429
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00080268
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00080595
512,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00078429
512,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00024529
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00100514
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00100841
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00098675
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00100514
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00100841
512,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00098675
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00075984
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00076312
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00074146
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00075984
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00076312
512,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00074146
512,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00000327
512,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00001838
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00000327
512,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00001838
512,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00002166
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00000327
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
512,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00002166
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00001838
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00002166
512,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
512,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00000327
512,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00001838
512,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00002166
512,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00004704
512,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00022590
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00068416
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00076903
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00076280
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00068416
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00076903
512,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00076280
512,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00027293
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00073119
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00081607
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00080983
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00073119
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00081607
512,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00080983
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00045826
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00054314
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00053690
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00045826
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00054314
512,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00053690
512,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00008488
512,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00007864
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00008488
512,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00007864
512,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00000624
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00008488
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
512,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00000624
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00007864
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00000624
512,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
512,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00008488
512,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00007864
512,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00000624
512,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.00010884
512,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.00008707
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.00072010
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.00064855
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.00066306
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.00072010
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.00064855
512,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.00066306
512,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.00002177
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.00082894
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.00075739
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.00077190
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.00082894
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.00075739
512,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.00077190
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.00080717
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.00073562
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.00075013
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.00080717
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.00073562
512,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.00075013
512,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.00007155
512,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.00005704
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.00000000
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.00007155
512,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.00005704
512,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.00001451
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.00007155
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.00000000
512,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.00001451
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.00005704
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.00001451
512,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.00000000
512,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.00007155
512,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.00005704
512,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.00001451
